,Followers.at.Posting,type_Live Video Complete,Likes.at.Posting,time_difference,prep,WC,focuspast,number,OtherP,Sixltr,article,fnctn,page_category_NEWS_SITE,WPS,Period,Comma,motion,we,time,sec_15,sec_30,sec_60,sec_120,sec_half_day,sec_day,sec_7_days,target,popular
81496,173725,1,180255,72762996.0,22.73,22,4.55,0.0,0.0,22.73,0.0,31.82,0,7.33,9.09,4.55,4.55,4.55,13.64,1,1,1,1,1,1,1,71,1
119965,436918,0,455048,31564473.0,4.44,45,0.0,6.67,17.78,33.33,2.22,11.11,0,22.5,8.89,6.67,0.0,2.22,0.0,1,1,1,1,1,1,1,2,0
3649,302177,1,297727,87034371.0,9.52,63,3.17,3.17,15.87,19.05,6.35,28.57,0,21.0,9.52,9.52,6.35,0.0,3.17,1,1,1,1,1,1,1,89,1
12788,1422052,0,1417517,69155294.0,7.94,63,3.17,0.0,0.0,38.1,12.7,46.03,0,21.0,1.59,1.59,0.0,1.59,3.17,1,1,1,1,1,1,1,72,1
5558,431657,0,450998,89879686.0,12.9,31,0.0,6.45,9.68,25.81,6.45,32.26,0,15.5,3.23,0.0,0.0,6.45,6.45,1,1,1,1,1,1,1,38,1
97215,186393,1,189162,32907673.0,21.74,23,4.35,8.7,0.0,17.39,0.0,30.43,0,5.75,8.7,13.04,4.35,4.35,4.35,1,1,1,1,1,1,1,5,0
7974,120990,0,105699,93772472.0,10.0,20,5.0,20.0,0.0,30.0,0.0,20.0,0,20.0,0.0,5.0,5.0,0.0,25.0,1,1,1,1,1,1,1,9,0
114505,54463,1,52026,22561369.0,14.29,49,0.0,0.0,14.29,26.53,4.08,18.37,0,24.5,6.12,0.0,2.04,0.0,8.16,1,1,1,1,1,1,1,13,0
42602,254829,0,251973,46511714.0,3.7,27,0.0,0.0,11.11,22.22,0.0,22.22,0,6.75,14.81,0.0,3.7,3.7,11.11,1,1,1,1,1,1,1,1,0
16938,128173,0,129448,75439513.0,18.39,87,1.15,5.75,0.0,22.99,9.2,45.98,0,12.43,6.9,0.0,2.3,0.0,4.6,1,1,1,1,1,1,1,28,0
24038,269291,0,270496,54356090.0,8.82,34,0.0,17.65,2.94,11.76,2.94,47.06,0,5.67,14.71,0.0,0.0,0.0,5.88,1,1,1,1,1,1,1,6,0
9814,424956,0,445955,65130914.0,14.29,35,0.0,0.0,0.0,28.57,11.43,45.71,0,35.0,2.86,5.71,2.86,0.0,5.71,1,1,1,1,1,1,1,13,0
104000,142166,0,141195,40576507.0,19.78,91,0.0,6.59,4.4,9.89,13.19,38.46,0,22.75,1.1,4.4,2.2,0.0,4.4,1,1,1,1,1,1,1,3,0
21213,1830397,0,1755034,50742674.0,13.73,51,3.92,9.8,9.8,7.84,7.84,47.06,0,10.2,3.92,7.84,1.96,0.0,3.92,1,1,1,1,1,1,1,145,1
42909,346773,1,349184,46826668.0,2.5,40,0.0,22.5,0.0,15.0,2.5,17.5,0,13.33,5.0,10.0,0.0,2.5,17.5,1,1,1,1,1,1,1,13,0
41928,432477,0,451601,45629489.0,19.05,63,0.0,0.0,4.76,26.98,12.7,39.68,0,21.0,4.76,4.76,0.0,0.0,6.35,1,1,1,1,1,1,1,1,0
93497,267038,0,269183,58751713.0,8.33,12,0.0,0.0,0.0,25.0,0.0,16.67,0,4.0,16.67,0.0,0.0,0.0,16.67,1,1,1,1,1,1,1,14,0
69114,230056,0,236074,85911014.0,13.51,37,0.0,0.0,2.7,27.03,5.41,40.54,0,12.33,5.41,5.41,0.0,2.7,8.11,1,1,1,1,1,1,1,16,0
47704,5227867,0,5157819,21545671.0,12.7,63,0.0,4.76,4.76,33.33,7.94,41.27,0,21.0,4.76,1.59,3.17,0.0,4.76,1,1,1,1,1,1,1,114,1
74118,261312,0,275988,93768014.0,10.94,64,3.12,3.12,7.81,21.88,7.81,34.38,0,21.33,9.38,7.81,3.12,0.0,0.0,1,1,1,1,1,1,1,1,0
56321,604443,0,589129,3632085.0,14.29,63,1.59,1.59,9.52,26.98,3.17,36.51,0,9.0,6.35,1.59,3.17,1.59,7.94,1,1,1,1,1,1,1,2,0
1525,13122,0,13161,83665274.0,19.51,41,2.44,0.0,0.0,21.95,7.32,48.78,0,20.5,4.88,2.44,7.32,0.0,2.44,1,1,1,1,1,1,1,0,0
132544,99077,0,105245,81804314.0,16.22,74,0.0,1.35,0.0,18.92,2.7,55.41,0,14.8,1.35,1.35,1.35,0.0,10.81,1,1,1,1,1,1,1,9,0
25403,26158,0,26824,56171392.0,14.71,68,1.47,1.47,0.0,17.65,10.29,51.47,0,17.0,1.47,2.94,4.41,1.47,8.82,1,1,1,1,1,1,1,4,0
105197,6321751,0,5836497,42254406.0,15.0,40,7.5,2.5,2.5,22.5,5.0,52.5,1,13.33,2.5,0.0,0.0,2.5,2.5,1,1,1,1,1,1,1,1,0
119947,188677,1,189439,31533321.0,21.74,23,4.35,8.7,0.0,17.39,0.0,30.43,0,5.75,13.04,4.35,4.35,4.35,4.35,1,1,1,1,1,1,1,4,0
108970,106004,1,106349,46724147.0,9.52,21,0.0,4.76,0.0,33.33,0.0,28.57,0,10.5,4.76,0.0,4.76,0.0,14.29,1,1,1,1,1,1,1,28,0
45980,521220,0,427175,19113914.0,13.79,58,3.45,6.9,12.07,13.79,10.34,25.86,0,29.0,5.17,5.17,0.0,0.0,12.07,1,1,1,1,1,1,1,63,1
76998,224916,0,223217,66540313.0,20.0,75,0.0,1.33,1.33,32.0,14.67,36.0,0,18.75,4.0,0.0,2.67,0.0,8.0,1,1,1,1,1,1,1,6,0
22523,117567,0,118950,52297392.0,8.33,36,0.0,5.56,0.0,27.78,5.56,30.56,0,18.0,2.78,2.78,0.0,0.0,8.33,1,1,1,1,1,1,1,7,0
93557,772287,1,722684,58820075.0,4.35,23,0.0,0.0,0.0,13.04,4.35,34.78,0,11.5,8.7,0.0,8.7,0.0,13.04,1,1,1,1,1,1,1,222,1
80524,22766,0,23388,71348113.0,10.14,69,2.9,5.8,0.0,27.54,8.7,34.78,0,17.25,7.25,4.35,0.0,1.45,10.14,1,1,1,1,1,1,1,1,0
26644,429000,0,429979,57736585.0,12.73,55,0.0,7.27,1.82,10.91,3.64,32.73,0,9.17,7.27,1.82,3.64,0.0,0.0,1,1,1,1,1,1,1,4,0
109923,31708,0,32009,47973313.0,14.93,67,0.0,0.0,0.0,16.42,8.96,35.82,0,13.4,7.46,4.48,0.0,0.0,4.48,1,1,1,1,1,1,1,5,0
121569,461462,0,441333,2341162.0,15.62,32,0.0,3.12,3.12,21.88,3.12,31.25,0,10.67,6.25,0.0,6.25,0.0,15.62,1,1,1,1,1,1,1,11,0
97681,223796,0,221498,33424440.0,10.0,30,0.0,0.0,0.0,16.67,13.33,43.33,0,7.5,10.0,3.33,0.0,0.0,20.0,1,1,1,1,1,1,1,9,0
51899,37585,0,37451,28500013.0,9.09,11,0.0,0.0,0.0,36.36,9.09,27.27,0,3.67,36.36,0.0,0.0,0.0,18.18,1,1,1,1,1,1,1,11,0
29845,175854,1,182211,62506514.0,13.64,22,4.55,0.0,0.0,31.82,0.0,31.82,0,11.0,4.55,4.55,4.55,4.55,13.64,1,1,1,1,1,1,1,20,0
19265,770645,0,775312,79297814.0,5.88,17,0.0,17.65,17.65,41.18,5.88,23.53,0,8.5,0.0,0.0,0.0,0.0,17.65,1,1,1,1,1,1,1,8,0
80820,657395,0,679309,71736914.0,5.26,19,0.0,0.0,5.26,42.11,0.0,36.84,0,9.5,5.26,0.0,0.0,5.26,0.0,1,1,1,1,1,1,1,40,1
107641,261253,0,263154,45197714.0,10.26,39,0.0,0.0,2.56,17.95,5.13,46.15,0,9.75,7.69,5.13,0.0,5.13,5.13,1,1,1,1,1,1,1,2,0
126095,219035,0,198875,8702696.0,19.54,87,1.15,0.0,1.15,28.74,1.15,47.13,0,14.5,8.05,4.6,1.15,0.0,8.05,1,1,1,1,1,1,1,0,0
18901,28473,0,28068,78640833.0,15.38,26,3.85,15.38,11.54,23.08,3.85,30.77,0,8.67,7.69,0.0,0.0,0.0,23.08,1,1,1,1,1,1,1,2,0
57575,209726,0,209052,5135470.0,8.16,49,0.0,0.0,0.0,12.24,10.2,40.82,0,12.25,6.12,0.0,4.08,6.12,22.45,1,1,1,1,1,1,1,3,0
105872,630192,0,642964,43026614.0,8.47,59,0.0,0.0,6.78,13.56,6.78,33.9,0,5.36,18.64,0.0,1.69,0.0,0.0,1,1,1,1,1,1,1,29,0
108812,181461,1,185483,46569965.0,21.74,23,4.35,8.7,0.0,17.39,0.0,30.43,0,5.75,8.7,13.04,4.35,4.35,4.35,1,1,1,1,1,1,1,15,0
25670,115564,0,117567,56447142.0,13.73,51,0.0,3.92,0.0,21.57,7.84,35.29,0,17.0,3.92,1.96,1.96,1.96,7.84,1,1,1,1,1,1,1,1,0
36792,118494,0,118708,39311652.0,0.0,8,0.0,0.0,37.5,12.5,0.0,0.0,0,8.0,25.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,0,0
126966,379308,0,297194,10244644.0,15.62,64,3.12,10.94,0.0,15.62,15.62,37.5,0,64.0,0.0,3.12,15.62,0.0,9.38,1,1,1,1,1,1,1,28,0
22861,116187,1,115133,52771657.0,12.0,25,0.0,0.0,0.0,20.0,4.0,32.0,0,8.33,8.0,4.0,4.0,0.0,12.0,1,1,1,1,1,1,1,171,1
96329,98379,0,96012,31640113.0,23.53,17,0.0,0.0,0.0,41.18,5.88,47.06,0,5.67,5.88,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,2,0
64302,1119086,0,883059,15881114.0,14.29,56,0.0,7.14,1.79,12.5,7.14,41.07,0,14.0,5.36,0.0,0.0,0.0,10.71,1,1,1,1,1,1,1,155,1
102726,579112,0,547629,38980503.0,17.65,51,1.96,3.92,0.0,15.69,3.92,45.1,0,51.0,1.96,3.92,0.0,0.0,11.76,1,1,1,1,1,1,1,1,0
102415,308851,0,283289,38717713.0,16.13,31,0.0,6.45,0.0,22.58,9.68,32.26,0,10.33,3.23,0.0,0.0,0.0,12.9,1,1,1,1,1,1,1,4,0
80837,262501,0,264925,71819713.0,8.7,23,0.0,4.35,0.0,17.39,8.7,34.78,0,7.67,8.7,0.0,0.0,0.0,8.7,1,1,1,1,1,1,1,19,0
21530,412407,0,415425,51072014.0,12.99,77,0.0,7.79,11.69,18.18,7.79,40.26,0,15.4,5.19,5.19,0.0,1.3,7.79,1,1,1,1,1,1,1,3,0
13528,507303,0,475687,70145475.0,15.69,51,3.92,5.88,17.65,23.53,5.88,37.25,1,17.0,9.8,0.0,0.0,0.0,3.92,1,1,1,1,1,1,1,1,0
44771,457167,0,453731,49170824.0,18.75,80,1.25,10.0,7.5,10.0,6.25,42.5,0,20.0,6.25,3.75,2.5,1.25,3.75,1,1,1,1,1,1,1,169,1
44030,11747,0,11665,48357374.0,7.69,52,0.0,9.62,9.62,32.69,1.92,19.23,0,17.33,5.77,0.0,0.0,0.0,9.62,1,1,1,1,1,1,1,5,0
34226,512049,1,462141,36521942.0,10.34,29,3.45,3.45,0.0,34.48,0.0,27.59,0,9.67,10.34,6.9,3.45,0.0,13.79,1,1,1,1,1,1,1,124,1
131788,299515,0,278104,17709912.0,14.04,57,3.51,1.75,1.75,28.07,1.75,28.07,0,14.25,5.26,0.0,1.75,1.75,1.75,1,1,1,1,1,1,1,44,1
98237,564778,0,512489,34051213.0,15.79,19,0.0,0.0,5.26,15.79,10.53,31.58,0,4.75,5.26,0.0,0.0,0.0,15.79,1,1,1,1,1,1,1,55,1
61975,496124,0,464595,12210853.0,4.65,43,0.0,9.3,9.3,30.23,4.65,16.28,0,14.33,6.98,9.3,2.33,2.33,6.98,1,1,1,1,1,1,1,1,0
75181,336104,0,353973,64116286.0,17.14,35,0.0,2.86,5.71,5.71,2.86,28.57,0,11.67,14.29,0.0,5.71,0.0,0.0,1,1,1,1,1,1,1,16,0
132394,143872,0,149893,81622514.0,14.67,75,0.0,1.33,1.33,30.67,1.33,29.33,0,25.0,5.33,17.33,0.0,0.0,2.67,1,1,1,1,1,1,1,1,0
46826,286530,0,270712,20229423.0,15.15,33,0.0,0.0,0.0,15.15,9.09,39.39,0,16.5,6.06,6.06,0.0,0.0,12.12,1,1,1,1,1,1,1,11,0
76196,1355440,0,1380212,65420713.0,7.14,56,0.0,7.14,5.36,26.79,1.79,21.43,0,11.2,0.0,1.79,1.79,1.79,8.93,1,1,1,1,1,1,1,9,0
10146,376392,0,370129,65526913.0,14.29,14,0.0,0.0,0.0,21.43,0.0,28.57,0,7.0,0.0,7.14,0.0,0.0,0.0,1,1,1,1,1,1,1,11,0
12789,81071,0,82126,69155713.0,16.67,12,0.0,0.0,8.33,16.67,16.67,33.33,0,6.0,0.0,0.0,0.0,0.0,8.33,1,1,1,1,1,1,1,2,0
82528,91656,1,92405,74456771.0,9.3,43,2.33,2.33,0.0,20.93,4.65,48.84,0,10.75,6.98,4.65,2.33,0.0,13.95,1,1,1,1,1,1,1,44,1
39083,789918,1,734387,42275235.0,11.43,70,0.0,5.71,1.43,22.86,10.0,42.86,0,10.0,10.0,7.14,0.0,1.43,5.71,1,1,1,1,1,1,1,220,1
104398,142091,0,141127,41102706.0,16.67,66,0.0,10.61,1.52,15.15,9.09,33.33,0,13.2,3.03,3.03,4.55,0.0,6.06,1,1,1,1,1,1,1,75,1
99186,365542,0,371965,35164514.0,9.8,51,0.0,3.92,5.88,15.69,5.88,25.49,0,17.0,7.84,0.0,0.0,0.0,3.92,1,1,1,1,1,1,1,4,0
120947,228763,0,203847,1445057.0,10.59,85,3.53,3.53,1.18,20.0,8.24,42.35,0,21.25,7.06,1.18,0.0,0.0,10.59,1,1,1,1,1,1,1,33,0
86454,10225,0,9839,80960112.0,13.04,46,0.0,2.17,0.0,19.57,2.17,34.78,1,15.33,4.35,0.0,2.17,0.0,6.52,1,1,1,1,1,1,1,6,0
59342,476485,0,386882,7767613.0,12.2,41,0.0,0.0,9.76,21.95,9.76,36.59,0,10.25,9.76,4.88,2.44,0.0,9.76,1,1,1,1,1,1,1,160,1
51450,19525,0,16739,27891614.0,8.7,46,0.0,0.0,0.0,21.74,8.7,30.43,1,23.0,4.35,6.52,0.0,0.0,6.52,1,1,1,1,1,1,1,5,0
2469,170586,1,177084,85204606.0,22.73,22,4.55,0.0,0.0,22.73,0.0,31.82,0,7.33,4.55,9.09,4.55,4.55,13.64,1,1,1,1,1,1,1,7,0
56152,254615,0,252954,3383699.0,14.46,83,1.2,0.0,9.64,42.17,2.41,26.51,1,16.6,8.43,4.82,1.2,0.0,3.61,1,1,1,1,1,1,1,0,0
133793,448623,0,381846,18653114.0,15.07,73,0.0,2.74,5.48,30.14,4.11,35.62,0,18.25,8.22,6.85,0.0,4.11,4.11,1,1,1,1,1,1,1,212,1
93539,207007,0,211300,58779028.0,17.24,29,0.0,3.45,0.0,20.69,10.34,37.93,0,9.67,6.9,0.0,6.9,0.0,13.79,1,1,1,1,1,1,1,5,0
41829,347401,1,349720,45538221.0,15.79,19,0.0,5.26,0.0,21.05,0.0,31.58,0,9.5,5.26,5.26,0.0,0.0,5.26,1,1,1,1,1,1,1,136,1
12707,547846,0,523602,69085508.0,8.47,59,0.0,5.08,22.03,15.25,1.69,23.73,0,19.67,5.08,1.69,0.0,0.0,8.47,1,1,1,1,1,1,1,13,0
6150,428059,0,449106,90846614.0,13.04,46,2.17,2.17,13.04,17.39,4.35,28.26,0,15.33,8.7,0.0,6.52,0.0,8.7,1,1,1,1,1,1,1,79,1
55563,25294,0,20344,2505313.0,17.02,47,0.0,0.0,0.0,25.53,4.26,57.45,1,23.5,4.26,0.0,0.0,0.0,12.77,1,1,1,1,1,1,1,15,0
39704,144114,0,143290,43019362.0,12.7,63,0.0,15.87,1.59,26.98,4.76,25.4,0,15.75,6.35,11.11,1.59,0.0,6.35,1,1,1,1,1,1,1,20,0
113054,519160,0,426898,20457257.0,13.58,81,1.23,3.7,2.47,28.4,11.11,35.8,0,20.25,8.64,3.7,2.47,0.0,16.05,1,1,1,1,1,1,1,18,0
123551,356945,1,319523,4922219.0,15.0,20,0.0,0.0,0.0,15.0,10.0,35.0,0,20.0,0.0,0.0,0.0,0.0,10.0,1,1,1,1,1,1,1,161,1
90908,582988,0,547137,55230912.0,5.41,37,0.0,0.0,29.73,21.62,8.11,21.62,0,18.5,10.81,0.0,0.0,0.0,2.7,1,1,1,1,1,1,1,87,1
75557,425030,0,446117,64644912.0,18.75,16,0.0,0.0,0.0,12.5,6.25,25.0,0,8.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,2,0
111798,87777,1,87973,18682371.0,10.0,10,0.0,0.0,0.0,20.0,10.0,40.0,0,5.0,10.0,0.0,0.0,0.0,10.0,1,1,1,1,1,1,1,13,0
5646,505010,0,512770,90069914.0,9.86,71,0.0,1.41,2.82,25.35,8.45,40.85,0,17.75,4.23,1.41,0.0,0.0,5.63,1,1,1,1,1,1,1,9,0
116439,48908,0,48272,26059987.0,11.06,208,0.0,2.4,2.4,16.35,6.25,48.08,0,17.33,6.73,2.4,3.37,0.0,0.48,1,1,1,1,1,1,1,9,0
81322,1014006,0,1009302,72552314.0,3.33,30,0.0,0.0,0.0,20.0,6.67,40.0,0,15.0,3.33,0.0,0.0,0.0,6.67,1,1,1,1,1,1,1,190,1
52076,439966,0,457249,28755891.0,11.36,44,0.0,9.09,0.0,15.91,6.82,31.82,0,7.33,6.82,2.27,2.27,0.0,4.55,1,1,1,1,1,1,1,5,0
97512,396255,0,368889,33277214.0,11.11,63,0.0,1.59,9.52,25.4,6.35,28.57,0,21.0,7.94,3.17,0.0,4.76,3.17,1,1,1,1,1,1,1,0,0
60335,464533,0,399491,9329114.0,14.29,70,0.0,7.14,17.14,15.71,1.43,30.0,0,10.0,5.71,1.43,0.0,5.71,0.0,1,1,1,1,1,1,1,16,0
61608,657879,0,563622,11596122.0,20.0,45,0.0,0.0,0.0,17.78,4.44,35.56,0,22.5,4.44,6.67,6.67,0.0,0.0,1,1,1,1,1,1,1,14,0
101370,17012,0,15089,37597446.0,5.88,34,0.0,5.88,8.82,23.53,5.88,17.65,1,17.0,2.94,0.0,2.94,0.0,14.71,1,1,1,1,1,1,1,7,0
38836,16139,0,14475,41840713.0,3.23,62,0.0,3.23,0.0,11.29,6.45,51.61,1,15.5,4.84,9.68,0.0,0.0,9.68,1,1,1,1,1,1,1,6,0
53091,105852,0,106589,30405314.0,5.0,20,0.0,20.0,25.0,25.0,0.0,5.0,0,20.0,20.0,0.0,0.0,0.0,5.0,1,1,1,1,1,1,1,6,0
60782,175604,1,166405,10200343.0,11.9,84,1.19,5.95,30.95,32.14,2.38,28.57,0,16.8,4.76,5.95,1.19,2.38,2.38,1,1,1,1,1,1,1,10,0
40718,41171,0,38731,44232603.0,4.17,48,0.0,12.5,4.17,33.33,6.25,27.08,0,12.0,6.25,2.08,0.0,0.0,16.67,1,1,1,1,1,1,1,3,0
43300,118532,0,119871,47410816.0,6.06,33,0.0,6.06,0.0,33.33,3.03,24.24,0,11.0,6.06,3.03,0.0,0.0,9.09,1,1,1,1,1,1,1,10,0
32359,1157030,0,1147063,34411127.0,7.14,14,0.0,0.0,0.0,14.29,0.0,35.71,0,7.0,7.14,7.14,0.0,0.0,7.14,1,1,1,1,1,1,1,23,0
124157,14438098,0,14013497,5705845.0,18.18,66,1.52,1.52,0.0,21.21,1.52,40.91,0,33.0,3.03,9.09,0.0,0.0,3.03,1,1,1,1,1,1,1,0,0
68087,381351,0,400055,84319681.0,20.59,34,0.0,0.0,11.76,11.76,5.88,38.24,0,8.5,5.88,0.0,5.88,2.94,14.71,1,1,1,1,1,1,1,3,0
65307,640874,0,547796,17224516.0,9.3,43,6.98,4.65,0.0,20.93,16.28,39.53,0,10.75,4.65,2.33,2.33,0.0,11.63,1,1,1,1,1,1,1,27,0
12306,542533,0,515540,68525714.0,9.86,71,1.41,0.0,0.0,23.94,4.23,43.66,0,23.67,2.82,7.04,1.41,0.0,0.0,1,1,1,1,1,1,1,371,1
51277,269867,0,274666,27717267.0,12.5,16,6.25,0.0,6.25,37.5,6.25,37.5,0,8.0,0.0,0.0,0.0,0.0,6.25,1,1,1,1,1,1,1,38,1
56478,360737,0,296291,3763870.0,5.71,35,0.0,0.0,0.0,40.0,5.71,17.14,0,17.5,5.71,0.0,2.86,0.0,2.86,1,1,1,1,1,1,1,1,0
9547,35681,0,35510,64795602.0,17.65,51,0.0,5.88,3.92,15.69,5.88,45.1,0,17.0,9.8,1.96,0.0,0.0,9.8,1,1,1,1,1,1,1,9,0
44422,83703,1,84899,48829641.0,22.22,18,0.0,5.56,0.0,22.22,5.56,38.89,0,9.0,5.56,0.0,0.0,5.56,5.56,1,1,1,1,1,1,1,17,0
103849,144402,0,143341,40428732.0,10.0,50,4.0,10.0,2.0,28.0,4.0,24.0,0,25.0,4.0,0.0,2.0,0.0,8.0,1,1,1,1,1,1,1,47,1
17376,213632,0,213072,76145414.0,9.38,32,0.0,9.38,9.38,18.75,0.0,21.88,0,10.67,9.38,0.0,0.0,0.0,9.38,1,1,1,1,1,1,1,9,0
27247,229969,0,227705,58661714.0,8.77,57,0.0,1.75,15.79,24.56,5.26,31.58,0,19.0,7.02,3.51,0.0,1.75,3.51,1,1,1,1,1,1,1,98,1
98727,98109,0,95824,34664027.0,7.14,14,0.0,0.0,0.0,28.57,7.14,35.71,0,7.0,7.14,0.0,0.0,7.14,7.14,1,1,1,1,1,1,1,1,0
83216,10942,0,10495,75609769.0,16.95,59,0.0,3.39,0.0,16.95,0.0,50.85,1,14.75,3.39,3.39,0.0,0.0,20.34,1,1,1,1,1,1,1,4,0
15377,94858,0,99489,72813313.0,13.79,58,0.0,5.17,3.45,24.14,6.9,34.48,0,14.5,3.45,5.17,1.72,0.0,8.62,1,1,1,1,1,1,1,12,0
101150,109713,1,109098,37424188.0,13.33,15,6.67,0.0,0.0,40.0,0.0,33.33,0,15.0,0.0,0.0,6.67,0.0,0.0,1,1,1,1,1,1,1,43,1
27886,132788,0,133471,59509513.0,19.44,72,0.0,2.78,2.78,27.78,5.56,40.28,0,10.29,4.17,0.0,4.17,0.0,5.56,1,1,1,1,1,1,1,2,0
18012,172399,1,183483,77087645.0,15.91,88,0.0,1.14,0.0,10.23,10.23,52.27,0,12.57,5.68,5.68,2.27,0.0,6.82,1,1,1,1,1,1,1,112,1
103338,407014,0,390928,39803114.0,0.73,137,0.0,29.2,1.46,23.36,0.0,1.46,0,45.67,2.19,0.73,0.0,0.0,15.33,1,1,1,1,1,1,1,13,0
36188,434254,0,452645,38649313.0,5.0,40,0.0,7.5,10.0,30.0,2.5,20.0,0,13.33,7.5,7.5,2.5,2.5,2.5,1,1,1,1,1,1,1,2,0
133545,436378,0,454535,31996491.0,7.14,56,0.0,5.36,14.29,30.36,3.57,16.07,0,14.0,7.14,5.36,3.57,1.79,7.14,1,1,1,1,1,1,1,3,0
50456,229899,0,222453,26293320.0,14.81,27,0.0,3.7,0.0,11.11,11.11,29.63,0,9.0,7.41,7.41,3.7,0.0,11.11,1,1,1,1,1,1,1,14,0
59465,471106,0,466740,7890853.0,8.16,49,2.04,6.12,8.16,26.53,2.04,22.45,0,16.33,6.12,6.12,2.04,2.04,8.16,1,1,1,1,1,1,1,1,0
82652,212731,0,216661,74636714.0,13.22,121,0.0,1.65,3.31,35.54,4.96,38.02,1,10.08,10.74,0.83,1.65,0.0,5.79,1,1,1,1,1,1,1,12,0
51377,19525,0,16739,27819449.0,20.88,91,2.2,0.0,0.0,12.09,4.4,53.85,1,22.75,4.4,0.0,5.49,4.4,3.3,1,1,1,1,1,1,1,5,0
80893,501484,0,472177,71904313.0,7.69,39,0.0,10.26,5.13,23.08,5.13,30.77,1,7.8,12.82,2.56,7.69,0.0,10.26,1,1,1,1,1,1,1,69,1
7005,133799,0,138496,92267713.0,25.0,52,0.0,3.85,1.92,15.38,5.77,40.38,0,17.33,9.62,1.92,0.0,0.0,1.92,1,1,1,1,1,1,1,4,0
11645,12054,0,11525,67652143.0,18.6,43,6.98,0.0,0.0,6.98,9.3,41.86,1,8.6,4.65,0.0,4.65,0.0,11.63,1,1,1,1,1,1,1,71,1
74518,195000,0,200724,94433825.0,5.77,52,1.92,1.92,19.23,19.23,3.85,26.92,0,17.33,9.62,1.92,0.0,1.92,3.85,1,1,1,1,1,1,1,11,0
18526,10644,0,10215,78018374.0,14.81,54,0.0,0.0,0.0,16.67,9.26,55.56,1,13.5,3.7,1.85,0.0,0.0,3.7,1,1,1,1,1,1,1,4,0
62322,340824,0,303246,12772514.0,13.33,45,4.44,17.78,11.11,13.33,0.0,17.78,0,45.0,4.44,2.22,0.0,0.0,4.44,1,1,1,1,1,1,1,16,0
57582,336581,0,305264,5176512.0,5.56,18,0.0,16.67,0.0,22.22,0.0,16.67,0,6.0,5.56,0.0,0.0,0.0,27.78,1,1,1,1,1,1,1,20,0
14230,31338,0,30420,71040754.0,9.52,21,0.0,28.57,9.52,23.81,4.76,28.57,0,10.5,0.0,0.0,0.0,0.0,28.57,1,1,1,1,1,1,1,1,0
66009,149292,0,147021,18296702.0,17.46,63,0.0,4.76,0.0,22.22,7.94,36.51,0,15.75,3.17,0.0,1.59,0.0,6.35,1,1,1,1,1,1,1,25,0
120325,264168,0,231837,632027.0,11.11,18,0.0,5.56,5.56,33.33,5.56,16.67,0,6.0,5.56,0.0,0.0,0.0,22.22,1,1,1,1,1,1,1,8,0
47561,5246180,0,5175133,21295506.0,12.28,57,0.0,1.75,1.75,15.79,10.53,56.14,0,19.0,5.26,3.51,0.0,0.0,3.51,1,1,1,1,1,1,1,84,1
28825,372600,1,357550,60918762.0,16.67,42,4.76,0.0,9.52,23.81,4.76,28.57,0,21.0,7.14,7.14,4.76,0.0,0.0,1,1,1,1,1,1,1,224,1
30374,187217,1,189277,32051025.0,22.73,22,4.55,9.09,0.0,22.73,0.0,27.27,0,5.5,9.09,13.64,4.55,0.0,4.55,1,1,1,1,1,1,1,8,0
110356,216460,0,215061,48500341.0,13.73,51,1.96,1.96,5.88,13.73,9.8,45.1,0,12.75,5.88,1.96,0.0,0.0,15.69,1,1,1,1,1,1,1,1,0
21326,220482,0,223742,50876713.0,13.85,130,0.0,2.31,3.08,34.62,4.62,35.38,1,10.83,10.0,0.77,1.54,0.0,8.46,1,1,1,1,1,1,1,11,0
132275,401190,0,390671,18417314.0,5.88,34,2.94,0.0,8.82,14.71,0.0,26.47,0,11.33,14.71,0.0,2.94,2.94,5.88,1,1,1,1,1,1,1,45,1
41646,477780,1,436641,45362920.0,17.91,67,2.99,2.99,0.0,20.9,8.96,41.79,0,9.57,11.94,2.99,2.99,0.0,0.0,1,1,1,1,1,1,1,158,1
35815,894177,0,830520,38210113.0,12.28,57,0.0,3.51,0.0,24.56,10.53,45.61,0,19.0,3.51,1.75,1.75,1.75,3.51,1,1,1,1,1,1,1,73,1
30163,545222,1,484120,31622889.0,11.43,35,2.86,0.0,0.0,31.43,8.57,31.43,0,11.67,8.57,2.86,2.86,0.0,0.0,1,1,1,1,1,1,1,94,1
118405,9794656,0,9266514,29071165.0,17.33,75,4.0,0.0,0.0,22.67,10.67,46.67,0,25.0,4.0,4.0,1.33,0.0,10.67,1,1,1,1,1,1,1,13,0
45172,447448,1,415020,49690001.0,8.0,25,0.0,0.0,0.0,16.0,8.0,32.0,0,8.33,8.0,0.0,0.0,0.0,8.0,1,1,1,1,1,1,1,50,1
128655,1031980,0,984841,12961505.0,8.89,45,0.0,2.22,0.0,20.0,6.67,26.67,0,22.5,4.44,2.22,0.0,0.0,6.67,1,1,1,1,1,1,1,44,1
93230,1436604,0,1464946,58346038.0,9.38,32,6.25,9.38,18.75,0.0,9.38,18.75,0,16.0,6.25,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,47,1
